idCredito,total_attempts,total_successes,total_failures,total_amount_paid,total_amount_due,success_rate,repayment_ratio
139780,1,0,1,0.0,726.61,0.0,0.0
139735,1,0,1,0.0,418.51,0.0,0.0
139713,13,0,13,0.0,8756.84,0.0,0.0
139702,1,0,1,0.0,2005.01,0.0,0.0
139342,16,0,16,0.0,11129.86,0.0,0.0
139224,2,0,2,0.0,1556.6100000000001,0.0,0.0
139220,1,0,1,0.0,397.28,0.0,0.0
137834,6,0,6,0.0,4999.96,0.0,0.0
138414,1,0,1,0.0,344.11,0.0,0.0
138397,1,0,1,0.0,886.7,0.0,0.0
138014,6,0,6,0.0,812.34,0.0,0.0
137885,99,0,99,0.0,30679.11,0.0,0.0
137877,2,0,2,0.0,598.53,0.0,0.0
137876,1,0,1,0.0,1140.06,0.0,0.0
137835,1,0,1,0.0,683.32,0.0,0.0
137810,1,0,1,0.0,198.2,0.0,0.0
139161,1,0,1,0.0,399.5,0.0,0.0
137808,1,0,1,0.0,1399.1,0.0,0.0
137784,1,0,1,0.0,1001.25,0.0,0.0
137748,7,0,7,0.0,9460.779999999999,0.0,0.0
137736,1,0,1,0.0,486.8,0.0,0.0
137667,4,0,4,0.0,3742.02,0.0,0.0
137662,1,0,1,0.0,398.71,0.0,0.0
137658,1,0,1,0.0,660.6,0.0,0.0
138451,1,0,1,0.0,295.58,0.0,0.0
138483,1,0,1,0.0,702.8,0.0,0.0
138503,1,0,1,0.0,2250.22,0.0,0.0
138504,14,0,14,0.0,7488.17,0.0,0.0
139154,1,0,1,0.0,164.11,0.0,0.0
139152,1,0,1,0.0,312.9,0.0,0.0
139145,1,0,1,0.0,92.71,0.0,0.0
139042,37,0,37,0.0,8218.49,0.0,0.0
139030,1,0,1,0.0,1148.02,0.0,0.0
138989,1,0,1,0.0,659.6,0.0,0.0
138986,5,0,5,0.0,7212.799999999999,0.0,0.0
138964,1,0,1,0.0,109.52,0.0,0.0
138960,6,0,6,0.0,11930.99,0.0,0.0
138586,1,0,1,0.0,938.68,0.0,0.0
138572,1,0,1,0.0,754.0,0.0,0.0
138571,1,0,1,0.0,1102.04,0.0,0.0
138549,1,0,1,0.0,1381.39,0.0,0.0
138537,3,0,3,0.0,4941.6900000000005,0.0,0.0
138516,1,0,1,0.0,279.8,0.0,0.0
127948,1,0,1,0.0,891.79,0.0,0.0
127922,3,0,3,0.0,3259.0199999999995,0.0,0.0
127820,39,0,39,0.0,20772.72,0.0,0.0
115439,1,0,1,0.0,565.64,0.0,0.0
115596,1,0,1,0.0,819.95,0.0,0.0
115575,1,0,1,0.0,2603.66,0.0,0.0
115554,1,0,1,0.0,341.9,0.0,0.0
115538,1,0,1,0.0,340.27,0.0,0.0
115524,1,0,1,0.0,1121.76,0.0,0.0
115487,1,0,1,0.0,1073.62,0.0,0.0
115440,1,0,1,0.0,147.79,0.0,0.0
1154,1,0,1,0.0,92.73,0.0,0.0
115622,1,0,1,0.0,2214.0,0.0,0.0
115389,1,0,1,0.0,924.82,0.0,0.0
115358,2,0,2,0.0,3842.14,0.0,0.0
115347,1,0,1,0.0,512.84,0.0,0.0
115345,59,0,59,0.0,107323.53,0.0,0.0
115287,103,0,103,0.0,135064.55,0.0,0.0
115273,1,0,1,0.0,395.81,0.0,0.0
115245,1,0,1,0.0,590.4,0.0,0.0
115605,1,0,1,0.0,597.96,0.0,0.0
115728,1,0,1,0.0,1849.82,0.0,0.0
115218,1,0,1,0.0,299.98,0.0,0.0
115954,3,0,3,0.0,3491.9900000000002,0.0,0.0
116029,1,0,1,0.0,817.48,0.0,0.0
116018,1,0,1,0.0,2537.06,0.0,0.0
116006,2,0,2,0.0,295.34,0.0,0.0
115998,1,0,1,0.0,913.7,0.0,0.0
115996,1,0,1,0.0,2177.75,0.0,0.0
115983,1,0,1,0.0,600.01,0.0,0.0
115969,2,0,2,0.0,3436.24,0.0,0.0
115951,1,0,1,0.0,643.25,0.0,0.0
115729,1,0,1,0.0,652.01,0.0,0.0
115928,2,0,2,0.0,614.36,0.0,0.0
11592,1,0,1,0.0,954.32,0.0,0.0
115915,1,0,1,0.0,700.01,0.0,0.0
115867,2,0,2,0.0,926.48,0.0,0.0
115790,1,0,1,0.0,2800.03,0.0,0.0
11576,1,0,1,0.0,649.06,0.0,0.0
115737,3,0,3,0.0,800.4100000000001,0.0,0.0
115224,1,0,1,0.0,120.28,0.0,0.0
115198,159,0,159,0.0,140530.36,0.0,0.0
114183,1,0,1,0.0,1369.96,0.0,0.0
114485,5,0,5,0.0,6911.3,0.0,0.0
114667,5,0,5,0.0,2929.3,0.0,0.0
114658,1,0,1,0.0,2045.97,0.0,0.0
114649,1,0,1,0.0,1852.91,0.0,0.0
114542,1,0,1,0.0,1337.37,0.0,0.0
114536,1,0,1,0.0,66.07,0.0,0.0
114516,1,0,1,0.0,2509.2,0.0,0.0
114495,12,0,12,0.0,21286.86,0.0,0.0
114472,1,0,1,0.0,477.05,0.0,0.0
114684,1,0,1,0.0,1877.34,0.0,0.0
114455,1,0,1,0.0,594.5,0.0,0.0
114448,1,0,1,0.0,479.64,0.0,0.0
114403,1,0,1,0.0,3418.9,0.0,0.0
114384,1,0,1,0.0,679.56,0.0,0.0
114327,1,0,1,0.0,1634.95,0.0,0.0
114313,1,0,1,0.0,463.94,0.0,0.0
114276,1,0,1,0.0,1469.8,0.0,0.0
114671,1,0,1,0.0,1476.0,0.0,0.0
114698,5,0,5,0.0,2360.79,0.0,0.0
115172,3,0,3,0.0,4996.82,0.0,0.0
114991,5,0,5,0.0,2303.8,0.0,0.0
115133,1,0,1,0.0,2308.46,0.0,0.0
115125,4,0,4,0.0,1805.28,0.0,0.0
115112,1,0,1,0.0,134.52,0.0,0.0
115091,1,0,1,0.0,355.62,0.0,0.0
115077,1,0,1,0.0,2951.99,0.0,0.0
115068,3,0,3,0.0,2126.94,0.0,0.0
115035,3,0,3,0.0,422.43,0.0,0.0
114974,6,0,6,0.0,5449.860000000001,0.0,0.0
114735,4,0,4,0.0,5641.620000000001,0.0,0.0
114953,4,0,4,0.0,1379.11,0.0,0.0
114885,19,0,19,0.0,5819.099999999999,0.0,0.0
114835,47,0,47,0.0,5156.5,0.0,0.0
114830,1,0,1,0.0,541.04,0.0,0.0
114776,5,0,5,0.0,5506.799999999999,0.0,0.0
114747,1,0,1,0.0,450.01,0.0,0.0
114741,1,0,1,0.0,990.88,0.0,0.0
116034,1,0,1,0.0,695.43,0.0,0.0
116103,6,0,6,0.0,5016.0599999999995,0.0,0.0
116134,1,0,1,0.0,500.01,0.0,0.0
117629,1,0,1,0.0,4283.34,0.0,0.0
117852,1,0,1,0.0,731.54,0.0,0.0
117826,7,0,7,0.0,3003.77,0.0,0.0
117805,1,0,1,0.0,297.27,0.0,0.0
117786,1,0,1,0.0,2654.67,0.0,0.0
117735,1,0,1,0.0,1477.81,0.0,0.0
117663,1,0,1,0.0,118.24,0.0,0.0
117650,1,0,1,0.0,544.99,0.0,0.0
117567,17,0,17,0.0,3395.87,0.0,0.0
117933,1,0,1,0.0,439.72,0.0,0.0
117556,1,0,1,0.0,1320.02,0.0,0.0
11755,1,0,1,0.0,1378.47,0.0,0.0
117540,1,0,1,0.0,744.97,0.0,0.0
117539,4,0,4,0.0,5684.18,0.0,0.0
117509,2,0,2,0.0,2421.04,0.0,0.0
117479,4,0,4,0.0,2273.84,0.0,0.0
117476,53,0,53,0.0,6722.93,0.0,0.0
117860,1,0,1,0.0,667.61,0.0,0.0
117934,1,0,1,0.0,330.3,0.0,0.0
116144,1,0,1,0.0,660.59,0.0,0.0
118270,1,0,1,0.0,394.96,0.0,0.0
118431,180,0,180,0.0,202745.87,0.0,0.0
118386,103,0,103,0.0,147366.89,0.0,0.0
118370,1,0,1,0.0,1505.13,0.0,0.0
118343,1,0,1,0.0,187.99,0.0,0.0
118342,1,0,1,0.0,160.27,0.0,0.0
118301,1,0,1,0.0,675.01,0.0,0.0
118273,1,0,1,0.0,730.04,0.0,0.0
118235,1,0,1,0.0,640.36,0.0,0.0
117935,1,0,1,0.0,875.27,0.0,0.0
118194,4,0,4,0.0,2699.03,0.0,0.0
118191,6,0,6,0.0,7493.530000000001,0.0,0.0
118190,1,0,1,0.0,556.34,0.0,0.0
118131,1,0,1,0.0,230.78,0.0,0.0
118080,1,0,1,0.0,174.27,0.0,0.0
117995,2,0,2,0.0,396.0,0.0,0.0
117987,1,0,1,0.0,3071.68,0.0,0.0
117474,11,0,11,0.0,7289.83,0.0,0.0
117416,1,0,1,0.0,623.02,0.0,0.0
117385,4,0,4,0.0,16063.68,0.0,0.0
116510,1,0,1,0.0,330.3,0.0,0.0
116700,1,0,1,0.0,1059.98,0.0,0.0
116651,1,0,1,0.0,192.13,0.0,0.0
116641,5,0,5,0.0,8174.75,0.0,0.0
116572,1,0,1,0.0,410.77,0.0,0.0
116557,1,0,1,0.0,974.16,0.0,0.0
116529,1,0,1,0.0,139.69,0.0,0.0
116520,1,0,1,0.0,339.37,0.0,0.0
116467,1,0,1,0.0,197.89,0.0,0.0
117361,1,0,1,0.0,1370.25,0.0,0.0
116422,1,0,1,0.0,990.88,0.0,0.0
116395,1,0,1,0.0,1328.86,0.0,0.0
116358,3,0,3,0.0,2925.6400000000003,0.0,0.0
116344,1,0,1,0.0,211.22,0.0,0.0
116277,2,0,2,0.0,245.08,0.0,0.0
116221,1,0,1,0.0,1477.81,0.0,0.0
11616,3,0,3,0.0,4408.08,0.0,0.0
116734,1,0,1,0.0,441.7,0.0,0.0
116787,1,0,1,0.0,464.58,0.0,0.0
116818,2,0,2,0.0,2554.38,0.0,0.0
116823,1,0,1,0.0,410.25,0.0,0.0
117356,1,0,1,0.0,326.01,0.0,0.0
117349,27,0,27,0.0,14030.27,0.0,0.0
117336,1,0,1,0.0,1197.96,0.0,0.0
117214,180,0,180,0.0,231990.01,0.0,0.0
117187,1,0,1,0.0,2038.06,0.0,0.0
117130,5,0,5,0.0,8784.550000000001,0.0,0.0
117096,1,0,1,0.0,1907.44,0.0,0.0
117079,1,0,1,0.0,738.54,0.0,0.0
117071,1,0,1,0.0,1053.02,0.0,0.0
117067,4,0,4,0.0,3160.0,0.0,0.0
117052,4,0,4,0.0,5531.36,0.0,0.0
116995,1,0,1,0.0,1499.62,0.0,0.0
116942,1,0,1,0.0,228.57,0.0,0.0
116915,1,0,1,0.0,703.28,0.0,0.0
116909,1,0,1,0.0,1785.49,0.0,0.0
114268,1,0,1,0.0,657.07,0.0,0.0
114154,1,0,1,0.0,1477.81,0.0,0.0
118493,1,0,1,0.0,2662.6,0.0,0.0
108233,2,0,2,0.0,2866.62,0.0,0.0
109582,1,0,1,0.0,817.48,0.0,0.0
109527,5,0,5,0.0,13624.6,0.0,0.0
109515,4,0,4,0.0,1709.48,0.0,0.0
109475,4,0,4,0.0,4176.44,0.0,0.0
109413,1,0,1,0.0,923.82,0.0,0.0
108458,1,0,1,0.0,1477.81,0.0,0.0
108372,1,0,1,0.0,833.99,0.0,0.0
106873,1,0,1,0.0,1384.66,0.0,0.0
109770,1,0,1,0.0,1294.33,0.0,0.0
106231,5,0,5,0.0,6539.8,0.0,0.0
105769,1,0,1,0.0,329.98,0.0,0.0
105402,1,0,1,0.0,495.44,0.0,0.0
105352,19,0,19,0.0,7758.8,0.0,0.0
105322,1,0,1,0.0,1907.44,0.0,0.0
105287,1,0,1,0.0,1497.99,0.0,0.0
105214,1,0,1,0.0,674.83,0.0,0.0
109641,3,0,3,0.0,666.6899999999999,0.0,0.0
110165,5,0,5,0.0,13624.6,0.0,0.0
105045,1,0,1,0.0,1056.01,0.0,0.0
111387,1,0,1,0.0,565.61,0.0,0.0
111733,1,0,1,0.0,1397.62,0.0,0.0
111656,9,0,9,0.0,3858.72,0.0,0.0
111655,2,0,2,0.0,625.8,0.0,0.0
111626,1,0,1,0.0,2354.87,0.0,0.0
111617,7,0,7,0.0,7546.0,0.0,0.0
11156,2,0,2,0.0,1386.48,0.0,0.0
111441,1,0,1,0.0,3016.94,0.0,0.0
111351,5,0,5,0.0,13488.35,0.0,0.0
110465,4,0,4,0.0,9073.98,0.0,0.0
111320,3,0,3,0.0,3329.8500000000004,0.0,0.0
111299,5,0,5,0.0,4223.65,0.0,0.0
111204,1,0,1,0.0,1265.11,0.0,0.0
111196,4,0,4,0.0,5444.38,0.0,0.0
11072,1,0,1,0.0,741.78,0.0,0.0
110678,1,0,1,0.0,341.89,0.0,0.0
110590,6,0,6,0.0,2088.16,0.0,0.0
105194,7,0,7,0.0,5639.66,0.0,0.0
104601,1,0,1,0.0,1248.78,0.0,0.0
114131,1,0,1,0.0,1228.68,0.0,0.0
102540,1,0,1,0.0,2951.99,0.0,0.0
102964,1,0,1,0.0,2318.02,0.0,0.0
102898,1,0,1,0.0,1405.51,0.0,0.0
102859,1,0,1,0.0,2267.01,0.0,0.0
102832,1,0,1,0.0,318.82,0.0,0.0
102635,22,0,22,0.0,5768.26,0.0,0.0
102633,1,0,1,0.0,767.93,0.0,0.0
102618,1,0,1,0.0,399.03,0.0,0.0
102526,11,0,11,0.0,7963.12,0.0,0.0
103190,2,0,2,0.0,657.26,0.0,0.0
102364,1,0,1,0.0,3418.9,0.0,0.0
101991,1,0,1,0.0,177.35,0.0,0.0
101945,1,0,1,0.0,772.08,0.0,0.0
101915,1,0,1,0.0,856.36,0.0,0.0
101903,1,0,1,0.0,526.29,0.0,0.0
101865,15,0,15,0.0,12089.630000000001,0.0,0.0
101797,1,0,1,0.0,1034.49,0.0,0.0
10297,3,0,3,0.0,5513.88,0.0,0.0
10327,4,0,4,0.0,5825.24,0.0,0.0
10456,16,0,16,0.0,27587.010000000002,0.0,0.0
103870,1,0,1,0.0,1463.3,0.0,0.0
104535,1,0,1,0.0,738.93,0.0,0.0
104519,14,0,14,0.0,8106.0,0.0,0.0
104488,1,0,1,0.0,1771.2,0.0,0.0
10439,2,0,2,0.0,5096.1,0.0,0.0
104372,1,0,1,0.0,2317.27,0.0,0.0
104315,6,0,6,0.0,12144.06,0.0,0.0
104196,2,0,2,0.0,5449.84,0.0,0.0
103826,1,0,1,0.0,1420.01,0.0,0.0
103537,1,0,1,0.0,2978.56,0.0,0.0
103785,58,0,58,0.0,53415.28,0.0,0.0
103720,57,0,57,0.0,17855.059999999998,0.0,0.0
103714,1,0,1,0.0,625.83,0.0,0.0
103712,1,0,1,0.0,349.64,0.0,0.0
103597,1,0,1,0.0,968.26,0.0,0.0
103546,19,0,19,0.0,7758.8,0.0,0.0
103541,5,0,5,0.0,3874.85,0.0,0.0
111828,7,0,7,0.0,3971.58,0.0,0.0
111857,1,0,1,0.0,490.98,0.0,0.0
111867,1,0,1,0.0,1664.04,0.0,0.0
113308,1,0,1,0.0,2590.32,0.0,0.0
113458,3,0,3,0.0,3823.0199999999995,0.0,0.0
113456,1,0,1,0.0,1771.2,0.0,0.0
113434,1,0,1,0.0,1164.28,0.0,0.0
113418,1,0,1,0.0,294.26,0.0,0.0
113367,2,0,2,0.0,2077.0,0.0,0.0
113358,1,0,1,0.0,1520.49,0.0,0.0
113327,1,0,1,0.0,1340.93,0.0,0.0
113297,1,0,1,0.0,469.34,0.0,0.0
113494,1,0,1,0.0,491.48,0.0,0.0
113287,1,0,1,0.0,572.24,0.0,0.0
113262,1,0,1,0.0,814.75,0.0,0.0
113259,1,0,1,0.0,2724.92,0.0,0.0
113232,1,0,1,0.0,1382.26,0.0,0.0
113227,5,0,5,0.0,3610.55,0.0,0.0
113190,1,0,1,0.0,2724.92,0.0,0.0
113159,4,0,4,0.0,3431.6299999999997,0.0,0.0
113459,1,0,1,0.0,313.78,0.0,0.0
113540,1,0,1,0.0,399.74,0.0,0.0
111895,2,0,2,0.0,1290.12,0.0,0.0
113959,111,0,111,0.0,34863.83,0.0,0.0
114097,5,0,5,0.0,8174.75,0.0,0.0
114073,1,0,1,0.0,973.59,0.0,0.0
114070,6,0,6,0.0,970.56,0.0,0.0
114067,1,0,1,0.0,500.63,0.0,0.0
114036,4,0,4,0.0,3269.92,0.0,0.0
114020,1,0,1,0.0,591.14,0.0,0.0
113966,1,0,1,0.0,295.58,0.0,0.0
113925,2,0,2,0.0,1133.58,0.0,0.0
113648,1,0,1,0.0,2017.04,0.0,0.0
113891,1,0,1,0.0,679.81,0.0,0.0
113880,1,0,1,0.0,579.3,0.0,0.0
113877,1,0,1,0.0,679.81,0.0,0.0
113847,1,0,1,0.0,461.89,0.0,0.0
113732,1,0,1,0.0,4298.01,0.0,0.0
113685,1,0,1,0.0,1343.99,0.0,0.0
113672,1,0,1,0.0,1712.16,0.0,0.0
113149,1,0,1,0.0,999.34,0.0,0.0
113123,1,0,1,0.0,1894.0,0.0,0.0
113082,11,0,11,0.0,1462.89,0.0,0.0
112135,1,0,1,0.0,450.01,0.0,0.0
112331,1,0,1,0.0,961.57,0.0,0.0
112300,1,0,1,0.0,2493.85,0.0,0.0
112266,8,0,8,0.0,3101.42,0.0,0.0
112265,1,0,1,0.0,660.52,0.0,0.0
112183,1,0,1,0.0,396.36,0.0,0.0
112139,1,0,1,0.0,2952.0,0.0,0.0
112136,3,0,3,0.0,1495.99,0.0,0.0
112052,1,0,1,0.0,1678.55,0.0,0.0
113051,1,0,1,0.0,450.75,0.0,0.0
112043,1,0,1,0.0,307.01,0.0,0.0
112032,1,0,1,0.0,698.09,0.0,0.0
111979,6,0,6,0.0,8810.74,0.0,0.0
111963,1,0,1,0.0,1212.59,0.0,0.0
111956,1,0,1,0.0,775.79,0.0,0.0
111930,1,0,1,0.0,1188.95,0.0,0.0
111926,3,0,3,0.0,4448.5199999999995,0.0,0.0
112406,1,0,1,0.0,264.24,0.0,0.0
112408,1,0,1,0.0,1400.01,0.0,0.0
112410,1,0,1,0.0,2179.93,0.0,0.0
112441,1,0,1,0.0,981.01,0.0,0.0
113023,1,0,1,0.0,558.99,0.0,0.0
112944,1,0,1,0.0,1144.47,0.0,0.0
112906,1,0,1,0.0,152.56,0.0,0.0
112824,1,0,1,0.0,437.03,0.0,0.0
112814,1,0,1,0.0,413.8,0.0,0.0
112797,1,0,1,0.0,1294.98,0.0,0.0
112790,2,0,2,0.0,3869.38,0.0,0.0
112779,1,0,1,0.0,568.2,0.0,0.0
112736,1,0,1,0.0,2537.53,0.0,0.0
112696,3,0,3,0.0,7357.289999999999,0.0,0.0
112678,1,0,1,0.0,1489.11,0.0,0.0
112595,1,0,1,0.0,1692.36,0.0,0.0
112585,57,0,57,0.0,37530.520000000004,0.0,0.0
112555,1,0,1,0.0,109.52,0.0,0.0
112502,2,0,2,0.0,3394.56,0.0,0.0
118437,1,0,1,0.0,535.0,0.0,0.0
118512,25,0,25,0.0,109967.99,0.0,0.0
127772,1,0,1,0.0,782.23,0.0,0.0
124631,1,0,1,0.0,547.69,0.0,0.0
124804,1,0,1,0.0,1301.56,0.0,0.0
124782,3,0,3,0.0,660.54,0.0,0.0
124711,1,0,1,0.0,339.0,0.0,0.0
124694,1,0,1,0.0,330.3,0.0,0.0
124667,1,0,1,0.0,278.18,0.0,0.0
124652,1,0,1,0.0,938.04,0.0,0.0
124645,2,0,2,0.0,1367.58,0.0,0.0
124589,1,0,1,0.0,1425.24,0.0,0.0
124841,1,0,1,0.0,580.49,0.0,0.0
124551,3,0,3,0.0,2302.56,0.0,0.0
124540,1,0,1,0.0,990.88,0.0,0.0
124530,1,0,1,0.0,171.23,0.0,0.0
124492,1,0,1,0.0,2480.38,0.0,0.0
124491,1,0,1,0.0,1477.81,0.0,0.0
124463,13,0,13,0.0,14236.559999999998,0.0,0.0
124332,1,0,1,0.0,338.52,0.0,0.0
124823,5,0,5,0.0,6507.799999999999,0.0,0.0
124943,1,0,1,0.0,443.39,0.0,0.0
124229,1,0,1,0.0,200.01,0.0,0.0
125212,1,0,1,0.0,1099.92,0.0,0.0
125594,1,0,1,0.0,591.14,0.0,0.0
125496,1,0,1,0.0,207.79,0.0,0.0
125465,1,0,1,0.0,482.16,0.0,0.0
125449,1,0,1,0.0,825.73,0.0,0.0
12541,1,0,1,0.0,299.67,0.0,0.0
125259,1,0,1,0.0,295.58,0.0,0.0
125251,14,0,14,0.0,6759.25,0.0,0.0
125211,4,0,4,0.0,1071.04,0.0,0.0
124953,1,0,1,0.0,88.68,0.0,0.0
125088,1,0,1,0.0,1418.85,0.0,0.0
125066,6,0,6,0.0,5796.78,0.0,0.0
125049,1,0,1,0.0,1180.99,0.0,0.0
125019,1,0,1,0.0,540.31,0.0,0.0
124982,1,0,1,0.0,2507.42,0.0,0.0
124957,1,0,1,0.0,86.85,0.0,0.0
124954,5,0,5,0.0,673.95,0.0,0.0
124254,111,0,111,0.0,29423.879999999997,0.0,0.0
124205,1,0,1,0.0,109.52,0.0,0.0
123411,1,0,1,0.0,2928.38,0.0,0.0
123592,5,0,5,0.0,3724.45,0.0,0.0
123665,1,0,1,0.0,1694.02,0.0,0.0
123657,1,0,1,0.0,2668.01,0.0,0.0
123645,1,0,1,0.0,4175.01,0.0,0.0
123613,1,0,1,0.0,612.66,0.0,0.0
123611,10,0,10,0.0,10590.83,0.0,0.0
123601,1,0,1,0.0,443.36,0.0,0.0
123599,1,0,1,0.0,1118.93,0.0,0.0
123532,1,0,1,0.0,495.48,0.0,0.0
123689,1,0,1,0.0,834.51,0.0,0.0
123512,25,0,25,0.0,16146.53,0.0,0.0
123485,1,0,1,0.0,564.01,0.0,0.0
123475,1,0,1,0.0,985.86,0.0,0.0
123466,6,0,6,0.0,6812.3,0.0,0.0
123452,1,0,1,0.0,443.36,0.0,0.0
123451,101,0,101,0.0,115572.76,0.0,0.0
123449,1,0,1,0.0,2464.8,0.0,0.0
123681,1,0,1,0.0,177.35,0.0,0.0
123773,1,0,1,0.0,2591.41,0.0,0.0
124197,1,0,1,0.0,1180.8,0.0,0.0
124021,5,0,5,0.0,7563.8,0.0,0.0
124185,1,0,1,0.0,147.79,0.0,0.0
124139,1,0,1,0.0,1384.89,0.0,0.0
124132,1,0,1,0.0,206.91,0.0,0.0
124129,1,0,1,0.0,401.09,0.0,0.0
124115,1,0,1,0.0,554.98,0.0,0.0
124107,1,0,1,0.0,206.26,0.0,0.0
124093,1,0,1,0.0,1145.33,0.0,0.0
124016,46,0,46,0.0,13533.18,0.0,0.0
123789,1,0,1,0.0,1505.13,0.0,0.0
123942,7,0,7,0.0,3847.92,0.0,0.0
123924,1,0,1,0.0,2096.37,0.0,0.0
123900,10,0,10,0.0,1459.1,0.0,0.0
123851,1,0,1,0.0,964.85,0.0,0.0
123849,1,0,1,0.0,469.34,0.0,0.0
123845,1,0,1,0.0,779.68,0.0,0.0
123830,1,0,1,0.0,822.68,0.0,0.0
125607,1,0,1,0.0,591.14,0.0,0.0
125645,1,0,1,0.0,861.99,0.0,0.0
125665,1,0,1,0.0,330.3,0.0,0.0
127076,1,0,1,0.0,886.71,0.0,0.0
127298,15,0,15,0.0,23093.670000000002,0.0,0.0
127270,1,0,1,0.0,1180.8,0.0,0.0
127251,32,0,32,0.0,13133.779999999999,0.0,0.0
127239,1,0,1,0.0,2751.97,0.0,0.0
127238,1,0,1,0.0,880.72,0.0,0.0
127183,1,0,1,0.0,1173.2,0.0,0.0
127095,1,0,1,0.0,590.68,0.0,0.0
127069,1,0,1,0.0,2151.06,0.0,0.0
127306,4,0,4,0.0,3387.91,0.0,0.0
127049,1,0,1,0.0,1320.83,0.0,0.0
126882,1,0,1,0.0,1691.38,0.0,0.0
126834,1,0,1,0.0,688.37,0.0,0.0
126833,1,0,1,0.0,801.06,0.0,0.0
126831,1,0,1,0.0,1699.31,0.0,0.0
126813,6,0,6,0.0,8374.75,0.0,0.0
126794,1,0,1,0.0,1025.67,0.0,0.0
127305,2,0,2,0.0,5449.84,0.0,0.0
127307,1,0,1,0.0,1197.0,0.0,0.0
125666,1,0,1,0.0,1477.81,0.0,0.0
127639,1,0,1,0.0,961.99,0.0,0.0
127733,1,0,1,0.0,443.36,0.0,0.0
127722,1,0,1,0.0,241.34,0.0,0.0
127716,1,0,1,0.0,301.11,0.0,0.0
127706,1,0,1,0.0,1420.06,0.0,0.0
127700,1,0,1,0.0,979.99,0.0,0.0
127680,1,0,1,0.0,968.09,0.0,0.0
127652,1,0,1,0.0,520.63,0.0,0.0
127622,2,0,2,0.0,3010.26,0.0,0.0
127319,1,0,1,0.0,1090.69,0.0,0.0
127592,1,0,1,0.0,1693.97,0.0,0.0
127558,7,0,7,0.0,14337.13,0.0,0.0
127484,3,0,3,0.0,14070.630000000001,0.0,0.0
127469,1,0,1,0.0,782.23,0.0,0.0
127418,1,0,1,0.0,295.58,0.0,0.0
127366,1,0,1,0.0,505.86,0.0,0.0
127334,1,0,1,0.0,3416.8,0.0,0.0
126664,1,0,1,0.0,295.58,0.0,0.0
126662,1,0,1,0.0,408.44,0.0,0.0
126642,1,0,1,0.0,1593.71,0.0,0.0
125953,1,0,1,0.0,162.28,0.0,0.0
126065,25,0,25,0.0,33303.23,0.0,0.0
126055,2,0,2,0.0,3669.54,0.0,0.0
126027,1,0,1,0.0,2273.04,0.0,0.0
126022,1,0,1,0.0,1220.17,0.0,0.0
125992,1,0,1,0.0,420.16,0.0,0.0
125970,4,0,4,0.0,4334.19,0.0,0.0
125958,1,0,1,0.0,1379.4,0.0,0.0
125951,1,0,1,0.0,377.36,0.0,0.0
126603,1,0,1,0.0,326.86,0.0,0.0
125939,1,0,1,0.0,118.24,0.0,0.0
125887,1,0,1,0.0,591.14,0.0,0.0
125822,1,0,1,0.0,591.14,0.0,0.0
125808,1,0,1,0.0,341.9,0.0,0.0
125790,1,0,1,0.0,290.0,0.0,0.0
125740,1,0,1,0.0,1497.14,0.0,0.0
125673,2,0,2,0.0,3798.18,0.0,0.0
126185,1,0,1,0.0,456.41,0.0,0.0
126258,6,0,6,0.0,2159.94,0.0,0.0
126317,1,0,1,0.0,959.69,0.0,0.0
126319,1,0,1,0.0,171.96,0.0,0.0
126566,1,0,1,0.0,885.13,0.0,0.0
126549,1,0,1,0.0,499.88,0.0,0.0
126535,1,0,1,0.0,421.55,0.0,0.0
126513,3,0,3,0.0,2221.64,0.0,0.0
126512,1,0,1,0.0,591.76,0.0,0.0
126511,2,0,2,0.0,2836.6,0.0,0.0
126465,1,0,1,0.0,979.99,0.0,0.0
126456,61,0,61,0.0,46459.79,0.0,0.0
126428,1,0,1,0.0,992.29,0.0,0.0
126385,1,0,1,0.0,486.36,0.0,0.0
126363,1,0,1,0.0,2082.5,0.0,0.0
126335,3,0,3,0.0,2051.37,0.0,0.0
126331,75,0,75,0.0,8971.41,0.0,0.0
126327,1,0,1,0.0,774.41,0.0,0.0
126321,1,0,1,0.0,969.97,0.0,0.0
123426,1,0,1,0.0,235.02,0.0,0.0
123403,1,0,1,0.0,1449.97,0.0,0.0
118533,1,0,1,0.0,811.13,0.0,0.0
119962,1,0,1,0.0,683.79,0.0,0.0
120196,1,0,1,0.0,3037.01,0.0,0.0
120195,3,0,3,0.0,5399.98,0.0,0.0
120188,1,0,1,0.0,1390.82,0.0,0.0
120171,1,0,1,0.0,173.01,0.0,0.0
120152,3,0,3,0.0,3718.0199999999995,0.0,0.0
120062,1,0,1,0.0,2122.6,0.0,0.0
120000,1,0,1,0.0,451.42,0.0,0.0
119886,1,0,1,0.0,200.01,0.0,0.0
120212,1,0,1,0.0,236.46,0.0,0.0
119872,1,0,1,0.0,1348.84,0.0,0.0
119862,1,0,1,0.0,1200.05,0.0,0.0
119857,2,0,2,0.0,1385.44,0.0,0.0
119831,1,0,1,0.0,1089.97,0.0,0.0
119826,1,0,1,0.0,400.0,0.0,0.0
119816,2,0,2,0.0,434.36,0.0,0.0
119801,4,0,4,0.0,1075.12,0.0,0.0
120202,1,0,1,0.0,1100.7,0.0,0.0
120223,95,0,95,0.0,27289.5,0.0,0.0
