"idListaCobro","fechaCreacionLista","idBanco","fechaEnvioCobro"
154955,"16/12/2024 1:46PM","12","16/12/2024"
154956,"16/12/2024 1:46PM","12","16/12/2024"
154957,"16/12/2024 1:48PM","12","16/12/2024"
154958,"16/12/2024 1:48PM","12","16/12/2024"
154959,"16/12/2024 1:48PM","12","16/12/2024"
154960,"16/12/2024 1:49PM","2","16/12/2024"
154961,"16/12/2024 1:49PM","2","16/12/2024"
154962,"16/12/2024 1:49PM","2","16/12/2024"
154963,"16/12/2024 1:49PM","2","16/12/2024"
154971,"16/12/2024 2:25PM","12","16/12/2024"
154973,"16/12/2024 2:25PM","12","16/12/2024"
154974,"16/12/2024 2:27PM","12","16/12/2024"
154975,"16/12/2024 2:27PM","12","16/12/2024"
154976,"16/12/2024 2:27PM","12","16/12/2024"
154977,"16/12/2024 2:28PM","12","16/12/2024"
154980,"16/12/2024 2:40PM","2","16/12/2024"
154981,"16/12/2024 2:40PM","2","16/12/2024"
154983,"16/12/2024 2:40PM","2","16/12/2024"
154984,"16/12/2024 2:41PM","2","16/12/2024"
154985,"16/12/2024 3:29PM","12","16/12/2024"
154986,"16/12/2024 3:29PM","12","16/12/2024"
154987,"16/12/2024 3:30PM","12","16/12/2024"
154988,"16/12/2024 3:35PM","12","16/12/2024"
154989,"16/12/2024 3:36PM","12","16/12/2024"
154990,"16/12/2024 3:37PM","12","16/12/2024"
154991,"16/12/2024 3:37PM","2","16/12/2024"
154992,"16/12/2024 3:37PM","2","16/12/2024"
154993,"16/12/2024 3:37PM","2","16/12/2024"
154994,"16/12/2024 3:38PM","2","16/12/2024"
154995,"16/12/2024 4:34PM","12","16/12/2024"
154996,"16/12/2024 4:34PM","12","16/12/2024"
154997,"16/12/2024 4:48PM","12","16/12/2024"
154998,"16/12/2024 4:49PM","12","16/12/2024"
154999,"16/12/2024 4:50PM","12","16/12/2024"
155000,"16/12/2024 4:51PM","12","16/12/2024"
155001,"17/12/2024 6:09AM","2","17/12/2024"
155002,"17/12/2024 6:09AM","2","17/12/2024"
155003,"17/12/2024 6:09AM","2","17/12/2024"
155004,"17/12/2024 6:10AM","2","17/12/2024"
155005,"17/12/2024 6:10AM","2","17/12/2024"
155006,"17/12/2024 6:10AM","2","17/12/2024"
155007,"17/12/2024 6:10AM","2","17/12/2024"
155008,"17/12/2024 6:10AM","2","17/12/2024"
155009,"17/12/2024 6:11AM","2","17/12/2024"
155010,"17/12/2024 6:11AM","2","17/12/2024"
155011,"17/12/2024 6:11AM","2","17/12/2024"
155012,"17/12/2024 6:11AM","2","17/12/2024"
155013,"17/12/2024 6:12AM","2","17/12/2024"
155014,"17/12/2024 9:25AM","2","17/12/2024"
155015,"17/12/2024 9:25AM","2","17/12/2024"
155016,"17/12/2024 9:26AM","2","17/12/2024"
155017,"17/12/2024 9:26AM","2","17/12/2024"
155019,"17/12/2024 9:26AM","2","17/12/2024"
155020,"17/12/2024 9:26AM","2","17/12/2024"
155021,"17/12/2024 9:27AM","2","17/12/2024"
155022,"17/12/2024 9:27AM","2","17/12/2024"
155023,"17/12/2024 9:27AM","2","17/12/2024"
155024,"17/12/2024 9:27AM","2","17/12/2024"
155025,"17/12/2024 9:28AM","2","17/12/2024"
155026,"17/12/2024 9:28AM","2","17/12/2024"
155027,"17/12/2024 9:34AM","2","17/12/2024"
155028,"17/12/2024 9:34AM","72","17/12/2024"
155029,"17/12/2024 9:35AM","12","17/12/2024"
155030,"17/12/2024 9:35AM","12","17/12/2024"
155031,"17/12/2024 9:36AM","14","17/12/2024"
155032,"17/12/2024 9:36AM","2","17/12/2024"
155033,"17/12/2024 9:37AM","72","17/12/2024"
155034,"17/12/2024 9:39AM","12","17/12/2024"
155035,"17/12/2024 9:40AM","14","17/12/2024"
155036,"17/12/2024 9:40AM","12","17/12/2024"
155037,"17/12/2024 9:40AM","12","17/12/2024"
155038,"17/12/2024 9:41AM","2","17/12/2024"
155039,"17/12/2024 9:41AM","12","17/12/2024"
155040,"17/12/2024 9:42AM","72","17/12/2024"
155042,"17/12/2024 9:45AM","14","17/12/2024"
155043,"17/12/2024 9:46AM","12","17/12/2024"
155044,"17/12/2024 9:48AM","12","17/12/2024"
155045,"17/12/2024 10:10AM","2","17/12/2024"
155046,"17/12/2024 10:14AM","14","17/12/2024"
155047,"17/12/2024 10:36AM","2","17/12/2024"
155048,"17/12/2024 10:36AM","2","17/12/2024"
155049,"17/12/2024 10:37AM","2","17/12/2024"
155050,"17/12/2024 10:46AM","12","17/12/2024"
155051,"17/12/2024 10:50AM","12","17/12/2024"
155052,"17/12/2024 11:00AM","12","17/12/2024"
155053,"17/12/2024 11:35AM","2","17/12/2024"
155054,"17/12/2024 11:35AM","2","17/12/2024"
155055,"17/12/2024 11:36AM","2","17/12/2024"
155056,"17/12/2024 11:36AM","2","17/12/2024"
155057,"17/12/2024 11:36AM","2","17/12/2024"
155058,"17/12/2024 11:36AM","2","17/12/2024"
155059,"17/12/2024 11:37AM","2","17/12/2024"
155060,"17/12/2024 11:39AM","2","17/12/2024"
155061,"17/12/2024 11:39AM","2","17/12/2024"
155062,"17/12/2024 11:39AM","2","17/12/2024"
155063,"17/12/2024 11:39AM","2","17/12/2024"
155064,"17/12/2024 11:40AM","2","17/12/2024"
155065,"17/12/2024 11:50AM","2","17/12/2024"
155066,"17/12/2024 11:50AM","2","17/12/2024"
155067,"17/12/2024 12:06PM","14","17/12/2024"
155070,"17/12/2024 1:15PM","12","17/12/2024"
155071,"17/12/2024 1:15PM","12","17/12/2024"
155072,"17/12/2024 1:16PM","12","17/12/2024"
155080,"17/12/2024 2:19PM","72","17/12/2024"
155081,"17/12/2024 2:22PM","72","17/12/2024"
155090,"17/12/2024 2:54PM","12","17/12/2024"
155092,"17/12/2024 2:55PM","12","17/12/2024"
155093,"17/12/2024 2:57PM","12","17/12/2024"
155094,"18/12/2024 6:08AM","2","18/12/2024"
155095,"18/12/2024 6:09AM","2","18/12/2024"
155096,"18/12/2024 6:09AM","2","18/12/2024"
155097,"18/12/2024 6:09AM","2","18/12/2024"
155098,"18/12/2024 6:09AM","2","18/12/2024"
155099,"18/12/2024 6:10AM","2","18/12/2024"
155100,"18/12/2024 6:10AM","2","18/12/2024"
155101,"18/12/2024 6:10AM","2","18/12/2024"
155102,"18/12/2024 6:10AM","2","18/12/2024"
155103,"18/12/2024 8:19AM","2","18/12/2024"
155104,"18/12/2024 8:20AM","72","18/12/2024"
155105,"18/12/2024 8:21AM","12","18/12/2024"
155106,"18/12/2024 8:22AM","14","18/12/2024"
155107,"18/12/2024 8:22AM","2","18/12/2024"
155108,"18/12/2024 8:23AM","72","18/12/2024"
155109,"18/12/2024 8:23AM","12","18/12/2024"
155110,"18/12/2024 8:24AM","14","18/12/2024"
155111,"18/12/2024 8:24AM","12","18/12/2024"
155112,"18/12/2024 8:25AM","12","18/12/2024"
155113,"18/12/2024 8:25AM","12","18/12/2024"
155114,"18/12/2024 8:34AM","12","18/12/2024"
155115,"18/12/2024 8:35AM","12","18/12/2024"
155116,"18/12/2024 8:39AM","12","18/12/2024"
155117,"18/12/2024 8:54AM","12","18/12/2024"
155118,"18/12/2024 8:55AM","12","18/12/2024"
155124,"18/12/2024 9:45AM","2","18/12/2024"
155125,"18/12/2024 9:45AM","2","18/12/2024"
155126,"18/12/2024 9:45AM","2","18/12/2024"
155128,"18/12/2024 9:46AM","2","18/12/2024"
155129,"18/12/2024 9:46AM","2","18/12/2024"
155130,"18/12/2024 9:46AM","2","18/12/2024"
155131,"18/12/2024 9:46AM","2","18/12/2024"
155132,"18/12/2024 9:46AM","2","18/12/2024"
155133,"18/12/2024 9:47AM","2","18/12/2024"
155134,"18/12/2024 9:47AM","2","18/12/2024"
155137,"18/12/2024 9:57AM","2","18/12/2024"
155138,"18/12/2024 10:13AM","14","18/12/2024"
155141,"18/12/2024 10:35AM","12","18/12/2024"
155142,"18/12/2024 10:35AM","12","18/12/2024"
155145,"18/12/2024 11:35AM","2","18/12/2024"
155146,"18/12/2024 11:35AM","2","18/12/2024"
155147,"18/12/2024 11:35AM","2","18/12/2024"
155148,"18/12/2024 11:35AM","2","18/12/2024"
155149,"18/12/2024 11:36AM","2","18/12/2024"
155150,"18/12/2024 11:36AM","2","18/12/2024"
155151,"18/12/2024 11:49AM","2","18/12/2024"
155152,"18/12/2024 11:50AM","2","18/12/2024"
155153,"18/12/2024 11:50AM","2","18/12/2024"
155155,"18/12/2024 11:50AM","2","18/12/2024"
155156,"18/12/2024 12:23PM","2","18/12/2024"
155157,"18/12/2024 12:35PM","12","18/12/2024"
155158,"18/12/2024 12:35PM","12","18/12/2024"
155159,"18/12/2024 3:05PM","12","18/12/2024"
155160,"18/12/2024 3:05PM","12","18/12/2024"
155161,"19/12/2024 6:08AM","2","19/12/2024"
155162,"19/12/2024 6:09AM","2","19/12/2024"
155163,"19/12/2024 6:09AM","2","19/12/2024"
155164,"19/12/2024 6:09AM","2","19/12/2024"
155165,"19/12/2024 6:09AM","2","19/12/2024"
155166,"19/12/2024 8:25AM","12","19/12/2024"
155169,"19/12/2024 8:29AM","12","19/12/2024"
155170,"19/12/2024 8:29AM","12","19/12/2024"
155171,"19/12/2024 8:30AM","2","19/12/2024"
155172,"19/12/2024 8:30AM","12","19/12/2024"
155173,"19/12/2024 8:30AM","12","19/12/2024"
155174,"19/12/2024 8:54AM","2","19/12/2024"
155175,"19/12/2024 8:54AM","2","19/12/2024"
155176,"19/12/2024 8:55AM","2","19/12/2024"
155177,"19/12/2024 8:55AM","2","19/12/2024"
155178,"19/12/2024 9:34AM","2","19/12/2024"
155179,"19/12/2024 9:35AM","2","19/12/2024"
155187,"19/12/2024 11:24AM","12","19/12/2024"
155188,"19/12/2024 11:24AM","12","19/12/2024"
155189,"19/12/2024 11:26AM","12","19/12/2024"
155190,"19/12/2024 12:10PM","2","19/12/2024"
155191,"19/12/2024 12:11PM","2","19/12/2024"
155192,"19/12/2024 12:11PM","2","19/12/2024"
155193,"19/12/2024 12:11PM","2","19/12/2024"
155194,"19/12/2024 12:15PM","2","19/12/2024"
155195,"19/12/2024 12:57PM","72","19/12/2024"
155200,"19/12/2024 1:42PM","72","19/12/2024"
155201,"20/12/2024 6:08AM","2","20/12/2024"
155202,"20/12/2024 6:08AM","2","20/12/2024"
155203,"20/12/2024 6:09AM","2","20/12/2024"
155204,"20/12/2024 6:09AM","2","20/12/2024"
155205,"20/12/2024 6:09AM","2","20/12/2024"
155206,"20/12/2024 8:07AM","2","20/12/2024"
155207,"20/12/2024 8:08AM","72","20/12/2024"
155208,"20/12/2024 8:09AM","12","20/12/2024"
155209,"20/12/2024 8:10AM","14","20/12/2024"
155210,"20/12/2024 8:11AM","2","20/12/2024"
155211,"20/12/2024 8:11AM","72","20/12/2024"
155212,"20/12/2024 8:12AM","12","20/12/2024"
155213,"20/12/2024 8:13AM","14","20/12/2024"
155214,"20/12/2024 8:14AM","72","20/12/2024"
155215,"20/12/2024 8:15AM","12","20/12/2024"
155216,"20/12/2024 8:15AM","14","20/12/2024"
155217,"20/12/2024 8:16AM","12","20/12/2024"
155218,"20/12/2024 8:43AM","12","20/12/2024"
155220,"20/12/2024 9:24AM","2","20/12/2024"
155221,"20/12/2024 9:25AM","2","20/12/2024"
155222,"20/12/2024 9:25AM","2","20/12/2024"
155223,"20/12/2024 9:25AM","2","20/12/2024"
155224,"20/12/2024 9:29AM","2","20/12/2024"
155225,"20/12/2024 9:29AM","2","20/12/2024"
155226,"20/12/2024 10:12AM","2","20/12/2024"
155227,"20/12/2024 11:29AM","12","20/12/2024"
155228,"20/12/2024 11:29AM","12","20/12/2024"
155229,"20/12/2024 11:29AM","12","20/12/2024"
155230,"20/12/2024 11:30AM","12","20/12/2024"
155231,"20/12/2024 11:35AM","12","20/12/2024"
155232,"20/12/2024 11:35AM","12","20/12/2024"
155233,"20/12/2024 11:35AM","12","20/12/2024"
155234,"20/12/2024 11:36AM","12","20/12/2024"
155235,"20/12/2024 11:53AM","72","20/12/2024"
155236,"20/12/2024 11:55AM","2","20/12/2024"
155237,"20/12/2024 11:55AM","2","20/12/2024"
155238,"20/12/2024 11:56AM","2","20/12/2024"
155239,"20/12/2024 11:56AM","2","20/12/2024"
155240,"20/12/2024 11:56AM","2","20/12/2024"
155241,"20/12/2024 11:56AM","2","20/12/2024"
155242,"20/12/2024 12:00PM","2","20/12/2024"
155245,"20/12/2024 12:28PM","72","20/12/2024"
155246,"20/12/2024 12:35PM","12","20/12/2024"
155247,"20/12/2024 12:35PM","12","20/12/2024"
155248,"20/12/2024 12:35PM","12","20/12/2024"
155249,"20/12/2024 12:36PM","12","20/12/2024"
155257,"20/12/2024 2:24PM","72","20/12/2024"
155258,"20/12/2024 3:01PM","12","20/12/2024"
155259,"20/12/2024 3:01PM","12","20/12/2024"
155260,"20/12/2024 3:02PM","12","20/12/2024"
155261,"20/12/2024 3:03PM","12","20/12/2024"
155262,"23/12/2024 6:09AM","2","23/12/2024"
155263,"23/12/2024 6:09AM","2","23/12/2024"
155264,"23/12/2024 6:09AM","2","23/12/2024"
155265,"23/12/2024 6:09AM","2","23/12/2024"
155266,"23/12/2024 6:09AM","2","23/12/2024"
155267,"23/12/2024 6:10AM","2","23/12/2024"
155268,"23/12/2024 6:10AM","2","23/12/2024"
155269,"23/12/2024 8:16AM","2","23/12/2024"
155270,"23/12/2024 8:17AM","72","23/12/2024"
155271,"23/12/2024 8:18AM","12","23/12/2024"
155272,"23/12/2024 8:19AM","14","23/12/2024"
155273,"23/12/2024 8:21AM","72","23/12/2024"
155274,"23/12/2024 8:22AM","12","23/12/2024"
155275,"23/12/2024 8:23AM","14","23/12/2024"
155276,"23/12/2024 8:24AM","12","23/12/2024"
155281,"23/12/2024 8:29AM","12","23/12/2024"
155282,"23/12/2024 8:30AM","12","23/12/2024"
155283,"23/12/2024 8:30AM","12","23/12/2024"
155284,"23/12/2024 8:59AM","12","23/12/2024"
155285,"23/12/2024 9:15AM","12","23/12/2024"
155288,"23/12/2024 9:39AM","2","23/12/2024"
155289,"23/12/2024 9:39AM","2","23/12/2024"
155290,"23/12/2024 9:40AM","2","23/12/2024"
155291,"23/12/2024 9:40AM","2","23/12/2024"
155292,"23/12/2024 9:40AM","2","23/12/2024"
155293,"23/12/2024 9:40AM","2","23/12/2024"
155294,"23/12/2024 9:40AM","2","23/12/2024"
155295,"23/12/2024 9:41AM","2","23/12/2024"
155297,"23/12/2024 10:39AM","12","23/12/2024"
155298,"23/12/2024 10:40AM","12","23/12/2024"
155305,"23/12/2024 11:30AM","2","23/12/2024"
155306,"23/12/2024 11:30AM","2","23/12/2024"
155308,"23/12/2024 11:31AM","2","23/12/2024"
155313,"23/12/2024 12:46PM","12","23/12/2024"
155314,"23/12/2024 12:46PM","12","23/12/2024"
155315,"23/12/2024 2:39PM","12","23/12/2024"
155316,"23/12/2024 2:40PM","12","23/12/2024"
155317,"24/12/2024 5:00AM","2","24/12/2024"
155319,"24/12/2024 5:04AM","12","24/12/2024"
155320,"24/12/2024 5:05AM","14","24/12/2024"
155321,"24/12/2024 5:07AM","72","24/12/2024"
155322,"24/12/2024 5:09AM","2","24/12/2024"
155324,"24/12/2024 5:15AM","72","24/12/2024"
155325,"24/12/2024 5:17AM","12","24/12/2024"
155326,"24/12/2024 5:19AM","14","24/12/2024"
155327,"24/12/2024 5:20AM","2","24/12/2024"
155328,"24/12/2024 5:21AM","72","24/12/2024"
155329,"24/12/2024 5:22AM","12","24/12/2024"
155330,"24/12/2024 5:23AM","14","24/12/2024"
155331,"24/12/2024 5:24AM","12","24/12/2024"
155332,"24/12/2024 5:39AM","2","24/12/2024"
155333,"24/12/2024 5:40AM","72","24/12/2024"
155334,"24/12/2024 5:41AM","12","24/12/2024"
155335,"24/12/2024 5:42AM","14","24/12/2024"
155336,"24/12/2024 5:43AM","2","24/12/2024"
155337,"24/12/2024 5:44AM","12","24/12/2024"
155338,"24/12/2024 5:44AM","14","24/12/2024"
155339,"24/12/2024 5:45AM","12","24/12/2024"
155340,"24/12/2024 5:51AM","12","24/12/2024"
155341,"24/12/2024 5:52AM","12","24/12/2024"
155342,"24/12/2024 5:54AM","12","24/12/2024"
155343,"24/12/2024 6:08AM","2","24/12/2024"
155344,"24/12/2024 6:09AM","2","24/12/2024"
155345,"24/12/2024 6:09AM","2","24/12/2024"
155346,"24/12/2024 6:34AM","12","24/12/2024"
155347,"24/12/2024 6:35AM","12","24/12/2024"
155348,"24/12/2024 6:37AM","12","24/12/2024"
155349,"24/12/2024 6:37AM","12","24/12/2024"
155350,"24/12/2024 6:38AM","12","24/12/2024"
155351,"24/12/2024 6:39AM","12","24/12/2024"
155352,"24/12/2024 6:39AM","12","24/12/2024"
155353,"24/12/2024 6:39AM","12","24/12/2024"
155356,"24/12/2024 8:35AM","12","24/12/2024"
155357,"24/12/2024 8:35AM","12","24/12/2024"
155358,"24/12/2024 8:35AM","2","24/12/2024"
155359,"24/12/2024 8:36AM","12","24/12/2024"
155360,"24/12/2024 8:36AM","12","24/12/2024"
155361,"24/12/2024 8:36AM","2","24/12/2024"
155362,"24/12/2024 8:36AM","12","24/12/2024"
155363,"24/12/2024 8:37AM","12","24/12/2024"
155364,"24/12/2024 8:39AM","2","24/12/2024"
155365,"24/12/2024 8:39AM","12","24/12/2024"
155366,"24/12/2024 8:39AM","12","24/12/2024"
155367,"24/12/2024 8:40AM","12","24/12/2024"
155368,"24/12/2024 8:40AM","12","24/12/2024"
155369,"24/12/2024 8:40AM","12","24/12/2024"
155371,"24/12/2024 8:41AM","12","24/12/2024"
155372,"24/12/2024 8:46AM","2","24/12/2024"
155373,"24/12/2024 8:46AM","2","24/12/2024"
155374,"24/12/2024 8:46AM","2","24/12/2024"
155375,"24/12/2024 8:47AM","2","24/12/2024"
155376,"24/12/2024 8:47AM","2","24/12/2024"
155382,"24/12/2024 9:36AM","2","24/12/2024"
155383,"24/12/2024 9:36AM","2","24/12/2024"
155384,"24/12/2024 9:36AM","2","24/12/2024"
155385,"24/12/2024 9:36AM","2","24/12/2024"
155388,"24/12/2024 10:36AM","12","24/12/2024"
155389,"24/12/2024 10:36AM","12","24/12/2024"
155390,"24/12/2024 10:37AM","12","24/12/2024"
155391,"24/12/2024 10:37AM","12","24/12/2024"
155392,"24/12/2024 10:38AM","12","24/12/2024"
155393,"24/12/2024 10:41AM","2","24/12/2024"
155394,"24/12/2024 10:41AM","2","24/12/2024"
155395,"24/12/2024 10:41AM","2","24/12/2024"
155396,"24/12/2024 10:41AM","12","24/12/2024"
155397,"24/12/2024 10:42AM","2","24/12/2024"
155398,"24/12/2024 10:42AM","12","24/12/2024"
155399,"24/12/2024 11:21AM","12","24/12/2024"
155400,"24/12/2024 11:47AM","2","24/12/2024"
155401,"24/12/2024 11:47AM","2","24/12/2024"
155402,"24/12/2024 11:47AM","2","24/12/2024"
155403,"24/12/2024 11:48AM","2","24/12/2024"
155404,"24/12/2024 11:48AM","2","24/12/2024"
155405,"24/12/2024 11:50AM","2","24/12/2024"
155406,"24/12/2024 11:50AM","2","24/12/2024"
155407,"24/12/2024 11:50AM","2","24/12/2024"
155408,"24/12/2024 12:37PM","12","24/12/2024"
155409,"24/12/2024 12:38PM","12","24/12/2024"
155410,"24/12/2024 12:40PM","12","24/12/2024"
155411,"24/12/2024 12:40PM","12","24/12/2024"
155412,"24/12/2024 12:41PM","12","24/12/2024"
155413,"24/12/2024 12:41PM","12","24/12/2024"
155414,"24/12/2024 12:41PM","12","24/12/2024"
155415,"24/12/2024 12:42PM","12","24/12/2024"
155418,"24/12/2024 12:52PM","2","24/12/2024"
155419,"24/12/2024 12:52PM","2","24/12/2024"
155421,"24/12/2024 12:56PM","2","24/12/2024"
155422,"24/12/2024 12:58PM","2","24/12/2024"
155423,"24/12/2024 1:40PM","2","24/12/2024"
155424,"24/12/2024 1:40PM","2","24/12/2024"
155425,"24/12/2024 2:51PM","2","24/12/2024"
155426,"24/12/2024 2:51PM","2","24/12/2024"
155427,"24/12/2024 3:23PM","12","24/12/2024"
155428,"24/12/2024 3:24PM","12","24/12/2024"
155429,"24/12/2024 3:25PM","12","24/12/2024"
155430,"24/12/2024 3:27PM","12","24/12/2024"
155431,"24/12/2024 3:28PM","12","24/12/2024"
155436,"26/12/2024 5:43AM","2","26/12/2024"
155437,"26/12/2024 5:44AM","72","26/12/2024"
155438,"26/12/2024 5:45AM","12","26/12/2024"
155439,"26/12/2024 5:46AM","14","26/12/2024"
155440,"26/12/2024 5:47AM","2","26/12/2024"
155441,"26/12/2024 5:48AM","72","26/12/2024"
155442,"26/12/2024 5:49AM","12","26/12/2024"
155443,"26/12/2024 5:50AM","14","26/12/2024"
155444,"26/12/2024 5:51AM","12","26/12/2024"
155446,"26/12/2024 5:53AM","72","26/12/2024"
155447,"26/12/2024 5:54AM","12","26/12/2024"
155449,"26/12/2024 6:09AM","2","26/12/2024"
155450,"26/12/2024 6:09AM","2","26/12/2024"
155451,"26/12/2024 6:10AM","2","26/12/2024"
155452,"26/12/2024 6:10AM","2","26/12/2024"
155453,"26/12/2024 6:10AM","2","26/12/2024"
155454,"26/12/2024 6:10AM","2","26/12/2024"
155455,"26/12/2024 6:11AM","2","26/12/2024"
155456,"26/12/2024 6:12AM","2","26/12/2024"
155459,"26/12/2024 6:19AM","12","26/12/2024"
155460,"26/12/2024 6:20AM","12","26/12/2024"
155461,"26/12/2024 6:22AM","12","26/12/2024"
155467,"26/12/2024 6:35AM","12","26/12/2024"
155468,"26/12/2024 6:35AM","12","26/12/2024"
155470,"26/12/2024 7:10AM","12","26/12/2024"
155471,"26/12/2024 7:11AM","12","26/12/2024"
155472,"26/12/2024 7:26AM","12","26/12/2024"
155473,"26/12/2024 7:44AM","72","26/12/2024"
155474,"26/12/2024 7:46AM","12","26/12/2024"
155475,"26/12/2024 7:47AM","14","26/12/2024"
155479,"26/12/2024 8:26AM","2","26/12/2024"
155480,"26/12/2024 8:35AM","12","26/12/2024"
155481,"26/12/2024 8:36AM","12","26/12/2024"
155482,"26/12/2024 8:36AM","12","26/12/2024"
155483,"26/12/2024 8:36AM","12","26/12/2024"
155484,"26/12/2024 8:40AM","12","26/12/2024"
155485,"26/12/2024 8:41AM","12","26/12/2024"
155486,"26/12/2024 8:41AM","12","26/12/2024"
155487,"26/12/2024 8:42AM","12","26/12/2024"
155488,"26/12/2024 8:42AM","2","26/12/2024"
155489,"26/12/2024 8:42AM","12","26/12/2024"
155490,"26/12/2024 8:42AM","12","26/12/2024"
155491,"26/12/2024 8:43AM","12","26/12/2024"
155492,"26/12/2024 8:46AM","2","26/12/2024"
155493,"26/12/2024 8:46AM","2","26/12/2024"
155494,"26/12/2024 8:47AM","2","26/12/2024"
155495,"26/12/2024 8:47AM","2","26/12/2024"
155496,"26/12/2024 8:47AM","2","26/12/2024"
155497,"26/12/2024 8:47AM","72","26/12/2024"
155498,"26/12/2024 8:48AM","2","26/12/2024"
155499,"26/12/2024 8:48AM","2","26/12/2024"
155500,"26/12/2024 8:49AM","2","26/12/2024"
155501,"26/12/2024 8:49AM","12","26/12/2024"
155502,"26/12/2024 8:52AM","2","26/12/2024"
155506,"26/12/2024 9:30AM","2","26/12/2024"
155507,"26/12/2024 9:31AM","2","26/12/2024"
155508,"26/12/2024 9:31AM","2","26/12/2024"
155509,"26/12/2024 9:31AM","2","26/12/2024"
155510,"26/12/2024 9:31AM","2","26/12/2024"
155511,"26/12/2024 9:41AM","12","26/12/2024"
155512,"26/12/2024 9:41AM","12","26/12/2024"
155513,"26/12/2024 9:42AM","12","26/12/2024"
155518,"26/12/2024 9:55AM","12","26/12/2024"
155523,"26/12/2024 10:46AM","2","26/12/2024"
155524,"26/12/2024 10:47AM","2","26/12/2024"
155525,"26/12/2024 10:47AM","2","26/12/2024"
155526,"26/12/2024 10:48AM","2","26/12/2024"
155527,"26/12/2024 11:00AM","12","26/12/2024"
155528,"26/12/2024 11:01AM","12","26/12/2024"
155529,"26/12/2024 11:01AM","12","26/12/2024"
155532,"26/12/2024 11:03AM","12","26/12/2024"
155534,"26/12/2024 11:28AM","2","26/12/2024"
155535,"26/12/2024 11:28AM","2","26/12/2024"
155536,"26/12/2024 11:42AM","2","26/12/2024"
155537,"26/12/2024 11:42AM","2","26/12/2024"
155538,"26/12/2024 11:43AM","2","26/12/2024"
155539,"26/12/2024 11:43AM","2","26/12/2024"
155540,"26/12/2024 11:44AM","2","26/12/2024"
155542,"26/12/2024 11:58AM","2","26/12/2024"
155543,"26/12/2024 11:58AM","2","26/12/2024"
155544,"26/12/2024 11:58AM","2","26/12/2024"
155545,"26/12/2024 12:08PM","2","26/12/2024"
155548,"26/12/2024 12:42PM","12","26/12/2024"
155549,"26/12/2024 12:43PM","12","26/12/2024"
155551,"26/12/2024 12:46PM","12","26/12/2024"
155552,"26/12/2024 12:48PM","2","26/12/2024"
155553,"26/12/2024 12:49PM","2","26/12/2024"
155554,"26/12/2024 12:49PM","2","26/12/2024"
155555,"26/12/2024 1:02PM","2","26/12/2024"
155556,"26/12/2024 1:14PM","12","26/12/2024"
155557,"26/12/2024 1:26PM","12","26/12/2024"
155558,"26/12/2024 1:27PM","12","26/12/2024"
155560,"26/12/2024 2:12PM","12","26/12/2024"
155561,"26/12/2024 2:19PM","12","26/12/2024"
155562,"26/12/2024 2:20PM","12","26/12/2024"
155563,"26/12/2024 2:54PM","2","26/12/2024"
155564,"26/12/2024 2:54PM","2","26/12/2024"
155565,"26/12/2024 2:54PM","12","26/12/2024"
155569,"26/12/2024 3:34PM","12","26/12/2024"
155570,"26/12/2024 3:35PM","12","26/12/2024"
155571,"26/12/2024 3:36PM","12","26/12/2024"
155572,"26/12/2024 4:24PM","12","26/12/2024"
155573,"26/12/2024 4:28PM","12","26/12/2024"
155574,"26/12/2024 4:38PM","12","26/12/2024"
155575,"27/12/2024 5:09AM","2","27/12/2024"
155576,"27/12/2024 5:10AM","72","27/12/2024"
155577,"27/12/2024 5:11AM","12","27/12/2024"
155578,"27/12/2024 5:12AM","14","27/12/2024"
155579,"27/12/2024 5:13AM","12","27/12/2024"
155580,"27/12/2024 5:15AM","72","27/12/2024"
155581,"27/12/2024 5:16AM","12","27/12/2024"
155582,"27/12/2024 5:54AM","12","27/12/2024"
155583,"27/12/2024 6:02AM","12","27/12/2024"
155584,"27/12/2024 6:09AM","2","27/12/2024"
155585,"27/12/2024 6:09AM","2","27/12/2024"
155586,"27/12/2024 6:10AM","2","27/12/2024"
155587,"27/12/2024 6:10AM","2","27/12/2024"
155588,"27/12/2024 6:11AM","2","27/12/2024"
155589,"27/12/2024 6:11AM","2","27/12/2024"
155590,"27/12/2024 6:11AM","2","27/12/2024"
155591,"27/12/2024 6:12AM","2","27/12/2024"
155592,"27/12/2024 6:12AM","2","27/12/2024"
155593,"27/12/2024 6:12AM","2","27/12/2024"
155594,"27/12/2024 6:12AM","2","27/12/2024"
155595,"27/12/2024 6:35AM","12","27/12/2024"
155596,"27/12/2024 6:35AM","12","27/12/2024"
155597,"27/12/2024 6:35AM","12","27/12/2024"
155598,"27/12/2024 6:40AM","12","27/12/2024"
155599,"27/12/2024 6:55AM","12","27/12/2024"
155600,"27/12/2024 6:57AM","12","27/12/2024"
155601,"27/12/2024 6:58AM","12","27/12/2024"
155602,"27/12/2024 7:40AM","12","27/12/2024"
155603,"27/12/2024 7:41AM","12","27/12/2024"
155607,"27/12/2024 8:35AM","12","27/12/2024"
155608,"27/12/2024 8:35AM","12","27/12/2024"
155609,"27/12/2024 8:36AM","12","27/12/2024"
155610,"27/12/2024 8:36AM","12","27/12/2024"
155611,"27/12/2024 8:37AM","12","27/12/2024"
155612,"27/12/2024 8:37AM","12","27/12/2024"
155613,"27/12/2024 8:37AM","12","27/12/2024"
